timestamp,update_id,loss,policy_loss,value_loss,entropy,kl,clip_frac,alpha,q1_loss,q2_loss,gamma,lam,lr
2026-05-09 17:54:16,64000,-11.393481254577637,-4.185490608215332,0.015514710918068886,2.0343546867370605,-7.22350549697876,0.23683463037014008,0.23683463037014008,0.006669117137789726,0.00884559378027916,0.995,0.0,3e-05
2026-05-09 17:54:23,64500,-11.45075798034668,-4.324200630187988,0.015179325826466084,2.0360665321350098,-7.14173698425293,0.23672740161418915,0.23672740161418915,0.007856756448745728,0.007322569377720356,0.995,0.0,3e-05
2026-05-09 17:54:30,65000,-11.660736083984375,-4.387506008148193,0.006661945953965187,2.0386786460876465,-7.279891490936279,0.23661299049854279,0.23661299049854279,0.003718938212841749,0.002943007741123438,0.995,0.0,3e-05
2026-05-09 17:54:37,65500,-11.67372989654541,-4.3700971603393555,0.010030455887317657,2.045102119445801,-7.313663005828857,0.23650558292865753,0.23650558292865753,0.005398725159466267,0.004631730727851391,0.995,0.0,3e-05
2026-05-09 17:54:45,66000,-11.674935340881348,-4.366874694824219,0.010790487751364708,2.076230049133301,-7.318850994110107,0.23639126121997833,0.23639126121997833,0.005889673717319965,0.004900813568383455,0.995,0.0,3e-05
2026-05-09 17:54:52,66500,-11.7483491897583,-4.396541118621826,0.01079341396689415,2.0484824180603027,-7.362601280212402,0.23627714812755585,0.23627714812755585,0.00591235002502799,0.004881063476204872,0.995,0.0,3e-05
2026-05-09 17:54:59,67000,-11.69293212890625,-4.391317367553711,0.011779101565480232,2.0177783966064453,-7.313393592834473,0.23616990447044373,0.23616990447044373,0.005515257827937603,0.006263843737542629,0.995,0.0,3e-05
2026-05-09 17:55:06,67500,-11.719816207885742,-4.402588844299316,0.012894044630229473,2.0072734355926514,-7.330121994018555,0.23605574667453766,0.23605574667453766,0.006489119492471218,0.006404925137758255,0.995,0.0,3e-05
2026-05-09 17:55:13,68000,-10.23597526550293,-4.370131492614746,1.4409246444702148,2.016632080078125,-7.306768894195557,0.23594142496585846,0.23594142496585846,0.714977502822876,0.7259471416473389,0.995,0.0,3e-05
2026-05-09 17:55:21,68500,-11.896100997924805,-4.57996129989624,0.00955981109291315,2.0448544025421143,-7.325699329376221,0.23583458364009857,0.23583458364009857,0.005163741298019886,0.004396069794893265,0.995,0.0,3e-05
2026-05-09 17:55:28,69000,-11.874565124511719,-4.615324974060059,0.021236319094896317,2.0642266273498535,-7.280477046966553,0.23572078347206116,0.23572078347206116,0.010392199270427227,0.010844118893146515,0.995,0.0,3e-05
2026-05-09 17:55:35,69500,-9.330954551696777,-4.55915641784668,2.5773258209228516,2.015500783920288,-7.349123954772949,0.2356141060590744,0.2356141060590744,1.300694227218628,1.2766315937042236,0.995,0.0,3e-05
2026-05-09 17:55:42,70000,-11.86781120300293,-4.576428413391113,0.011281173676252365,2.0792763233184814,-7.302664279937744,0.2355002909898758,0.2355002909898758,0.005829154048115015,0.005452020093798637,0.995,0.0,3e-05
2026-05-09 17:55:49,70500,-11.920581817626953,-4.663248062133789,0.027942318469285965,2.027744770050049,-7.285275936126709,0.23538656532764435,0.23538656532764435,0.013922864571213722,0.014019453898072243,0.995,0.0,3e-05
2026-05-09 17:55:57,71000,-12.03237533569336,-4.738195419311523,0.01974089816212654,2.0480406284332275,-7.3139214515686035,0.23528002202510834,0.23528002202510834,0.009786849841475487,0.009954048320651054,0.995,0.0,3e-05
2026-05-09 17:56:04,71500,-11.897700309753418,-4.599034309387207,0.014714058488607407,2.0785231590270996,-7.313380241394043,0.2351665198802948,0.2351665198802948,0.007040811702609062,0.007673246785998344,0.995,0.0,3e-05
2026-05-09 17:56:11,72000,-10.39932918548584,-4.671658515930176,1.5309207439422607,2.0458521842956543,-7.258591651916504,0.23505307734012604,0.23505307734012604,0.759308397769928,0.7716124057769775,0.995,0.0,3e-05
2026-05-09 17:56:18,72500,-12.074808120727539,-4.769892692565918,0.017767783254384995,2.0054264068603516,-7.322682857513428,0.23494677245616913,0.23494677245616913,0.00889273639768362,0.008875047788023949,0.995,0.0,3e-05
2026-05-09 17:56:25,73000,-10.41168212890625,-4.757138252258301,1.737960696220398,2.092728853225708,-7.392504692077637,0.23483341932296753,0.23483341932296753,0.8898299932479858,0.8481307029724121,0.995,0.0,3e-05
2026-05-09 17:56:32,73500,-12.058277130126953,-4.775341510772705,0.01412185002118349,2.0526881217956543,-7.297057151794434,0.23472684621810913,0.23472684621810913,0.007612235844135284,0.006509614177048206,0.995,0.0,3e-05
2026-05-09 17:56:39,74000,-12.116373062133789,-4.798577308654785,0.009192518889904022,2.0454695224761963,-7.3269877433776855,0.23461352288722992,0.23461352288722992,0.005343139637261629,0.0038493797183036804,0.995,0.0,3e-05
2026-05-09 17:56:47,74500,-12.151506423950195,-4.883669853210449,0.009685259312391281,2.0266518592834473,-7.277522087097168,0.23450036346912384,0.23450036346912384,0.004470580257475376,0.005214678589254618,0.995,0.0,3e-05
2026-05-09 17:56:53,75000,-12.05994987487793,-4.800778865814209,0.021830454468727112,2.099323034286499,-7.281001567840576,0.23439429700374603,0.23439429700374603,0.012069732882082462,0.009760722517967224,0.995,0.0,3e-05
2026-05-09 17:57:01,75500,-12.282291412353516,-5.030950546264648,0.010623257607221603,2.0527570247650146,-7.261964797973633,0.23428122699260712,0.23428122699260712,0.0055611636489629745,0.005062093958258629,0.995,0.0,3e-05
2026-05-09 17:57:08,76000,-12.302675247192383,-5.008180618286133,0.01778285950422287,2.0315685272216797,-7.312277793884277,0.23416826128959656,0.23416826128959656,0.00986346136778593,0.00791939813643694,0.995,0.0,3e-05
2026-05-09 17:57:15,76500,-12.257793426513672,-4.980592727661133,0.018913283944129944,2.037214994430542,-7.296114444732666,0.23406235873699188,0.23406235873699188,0.009385012090206146,0.009528272785246372,0.995,0.0,3e-05
2026-05-09 17:57:22,77000,-12.27310848236084,-4.984084129333496,0.01050096470862627,2.035365104675293,-7.299525260925293,0.23394939303398132,0.23394939303398132,0.005256174597889185,0.005244790110737085,0.995,0.0,3e-05
2026-05-09 17:57:29,77500,-12.34112548828125,-5.004118919372559,0.017089299857616425,2.00166654586792,-7.354095458984375,0.2338435798883438,0.2338435798883438,0.00937216728925705,0.007717132568359375,0.995,0.0,3e-05
2026-05-09 17:57:37,78000,-12.432424545288086,-5.085103988647461,0.01833748258650303,2.025134801864624,-7.365657329559326,0.233730748295784,0.233730748295784,0.008173465728759766,0.010164016857743263,0.995,0.0,3e-05
2026-05-09 17:57:44,78500,-12.551706314086914,-5.2361602783203125,0.01276700384914875,2.073113203048706,-7.328312397003174,0.23361781239509583,0.23361781239509583,0.006956820376217365,0.005810183007270098,0.995,0.0,3e-05
2026-05-09 17:57:51,79000,-12.551135063171387,-5.249986171722412,0.01354680024087429,2.024900436401367,-7.314695835113525,0.233512282371521,0.233512282371521,0.00699435593560338,0.00655244430527091,0.995,0.0,3e-05
2026-05-09 17:57:59,79500,-12.469366073608398,-5.17046594619751,0.013883658684790134,2.100074291229248,-7.312784194946289,0.23339974880218506,0.23339974880218506,0.007979374378919601,0.005904284305870533,0.995,0.0,3e-05
2026-05-09 17:58:07,80000,-12.459077835083008,-5.19459342956543,0.011465471237897873,1.9885683059692383,-7.275949478149414,0.2332872748374939,0.2332872748374939,0.006506332196295261,0.0049591390416026115,0.995,0.0,3e-05
2026-05-09 17:58:15,80500,-12.486385345458984,-5.177413463592529,0.024431880563497543,2.056522846221924,-7.33340311050415,0.23318195343017578,0.23318195343017578,0.01258043386042118,0.011851445771753788,0.995,0.0,3e-05
2026-05-09 17:58:23,81000,-12.82594108581543,-5.43499231338501,0.006196768023073673,2.0193798542022705,-7.397146224975586,0.2330694943666458,0.2330694943666458,0.002891385927796364,0.003305382328107953,0.995,0.0,3e-05
2026-05-09 17:58:30,81500,-12.753870964050293,-5.364991664886475,0.009058348834514618,2.0519509315490723,-7.397937774658203,0.23296403884887695,0.23296403884887695,0.004289733711630106,0.004768614657223225,0.995,0.0,3e-05
2026-05-09 17:58:38,82000,-10.821016311645508,-5.183208465576172,1.7184476852416992,2.0087716579437256,-7.356255531311035,0.23285168409347534,0.23285168409347534,0.8762293457984924,0.8422183990478516,0.995,0.0,3e-05
2026-05-09 17:58:45,82500,-12.857498168945312,-5.532402992248535,0.012917147018015385,2.0073940753936768,-7.3380126953125,0.2327393740415573,0.2327393740415573,0.007068725302815437,0.005848421715199947,0.995,0.0,3e-05
2026-05-09 17:58:53,83000,-12.783060073852539,-5.3837456703186035,0.009911463595926762,2.0001468658447266,-7.409226417541504,0.2326342910528183,0.2326342910528183,0.005108101759105921,0.004803361836820841,0.995,0.0,3e-05
2026-05-09 17:59:00,83500,-12.868488311767578,-5.461597442626953,0.013347769156098366,2.0241494178771973,-7.420238494873047,0.23252220451831818,0.23252220451831818,0.0058564189821481705,0.007491350173950195,0.995,0.0,3e-05
2026-05-09 17:59:08,84000,-12.878425598144531,-5.5299906730651855,0.013013703748583794,2.0741825103759766,-7.361449241638184,0.2324100136756897,0.2324100136756897,0.00578009057790041,0.007233613170683384,0.995,0.0,3e-05
2026-05-09 17:59:15,84500,-12.862709999084473,-5.5210723876953125,0.010520154610276222,2.113704204559326,-7.3521575927734375,0.23230527341365814,0.23230527341365814,0.006120352540165186,0.004399802070111036,0.995,0.0,3e-05
2026-05-09 17:59:22,85000,-12.859596252441406,-5.457104682922363,0.019851092249155045,2.098087787628174,-7.4223432540893555,0.23219363391399384,0.23219363391399384,0.012224762700498104,0.0076263295486569405,0.995,0.0,3e-05
2026-05-09 17:59:30,85500,-12.738729476928711,-5.466027736663818,0.011071690358221531,2.027818202972412,-7.283773422241211,0.23208898305892944,0.23208898305892944,0.004321019630879164,0.006750670727342367,0.995,0.0,3e-05
2026-05-09 17:59:37,86000,-11.069708824157715,-5.58873176574707,1.866837501525879,2.061720132827759,-7.347814559936523,0.23197731375694275,0.23197731375694275,0.961846649646759,0.9049907922744751,0.995,0.0,3e-05
2026-05-09 17:59:44,86500,-12.83330249786377,-5.54124641418457,0.015568855218589306,2.0257155895233154,-7.307624816894531,0.2318655550479889,0.2318655550479889,0.007567077875137329,0.008001777343451977,0.995,0.0,3e-05
2026-05-09 17:59:51,87000,-13.052825927734375,-5.703400135040283,0.013547995127737522,2.0566065311431885,-7.362973690032959,0.2317609339952469,0.2317609339952469,0.007325047627091408,0.006222947500646114,0.995,0.0,3e-05
2026-05-09 17:59:58,87500,-13.106008529663086,-5.773907661437988,0.013713374733924866,2.0659468173980713,-7.345813751220703,0.23164956271648407,0.23164956271648407,0.007270008325576782,0.006443365942686796,0.995,0.0,3e-05
2026-05-09 18:00:06,88000,-13.132566452026367,-5.732677459716797,0.010168318636715412,2.030207633972168,-7.41005802154541,0.2315380573272705,0.2315380573272705,0.004846319556236267,0.005321999080479145,0.995,0.0,3e-05
2026-05-09 18:00:13,88500,-13.116893768310547,-5.780552387237549,0.014545961283147335,2.0422515869140625,-7.350887298583984,0.23143374919891357,0.23143374919891357,0.006283977068960667,0.008261984214186668,0.995,0.0,3e-05
2026-05-09 18:00:20,89000,-13.14006233215332,-5.767280578613281,0.010187637060880661,2.049060583114624,-7.382969856262207,0.2313222885131836,0.2313222885131836,0.005354384891688824,0.004833252634853125,0.995,0.0,3e-05
2026-05-09 18:00:27,89500,-13.140693664550781,-5.822633743286133,0.014439565129578114,2.0565624237060547,-7.3324995040893555,0.23121808469295502,0.23121808469295502,0.007310536690056324,0.0071290284395217896,0.995,0.0,3e-05
2026-05-09 18:00:34,90000,-13.110910415649414,-5.780909061431885,0.019874557852745056,2.0015172958374023,-7.349875450134277,0.23110705614089966,0.23110705614089966,0.010165025480091572,0.009709533303976059,0.995,0.0,3e-05
2026-05-09 18:00:42,90500,-13.141233444213867,-5.881590843200684,0.010178995318710804,2.0481162071228027,-7.269821643829346,0.2309959977865219,0.2309959977865219,0.00423742551356554,0.005941569805145264,0.995,0.0,3e-05
2026-05-09 18:00:49,91000,-13.29890251159668,-5.8915114402771,0.019963044673204422,2.0381789207458496,-7.427353858947754,0.23089194297790527,0.23089194297790527,0.010345101356506348,0.009617944248020649,0.995,0.0,3e-05
2026-05-09 18:00:56,91500,-13.386927604675293,-6.005005359649658,0.014412110671401024,2.041949987411499,-7.396334171295166,0.23078098893165588,0.23078098893165588,0.006853883154690266,0.007558227516710758,0.995,0.0,3e-05
2026-05-09 18:01:04,92000,-13.310798645019531,-5.924960136413574,0.012157047167420387,2.0124897956848145,-7.397995948791504,0.23067007958889008,0.23067007958889008,0.00511426106095314,0.007042786572128534,0.995,0.0,3e-05
2026-05-09 18:01:11,92500,-9.39390754699707,-5.8479228019714355,3.853332996368408,2.006290912628174,-7.399317741394043,0.2305658608675003,0.2305658608675003,1.9436814785003662,1.9096513986587524,0.995,0.0,3e-05
2026-05-09 18:01:18,93000,-13.511963844299316,-6.098893165588379,0.011148279532790184,2.076658248901367,-7.424219131469727,0.23045501112937927,0.23045501112937927,0.005417494103312492,0.005730784963816404,0.995,0.0,3e-05
2026-05-09 18:01:25,93500,-13.27789306640625,-5.886577606201172,0.012787031009793282,2.0541749000549316,-7.404102802276611,0.23035098612308502,0.23035098612308502,0.007188376039266586,0.005598654970526695,0.995,0.0,3e-05
2026-05-09 18:01:32,94000,-13.466177940368652,-6.086215496063232,0.015319288708269596,2.0630383491516113,-7.395281791687012,0.230240136384964,0.230240136384964,0.009276817552745342,0.006042471155524254,0.995,0.0,3e-05
2026-05-09 18:01:39,94500,-13.520601272583008,-6.046326637268066,0.008715600706636906,2.050816535949707,-7.482990264892578,0.2301294058561325,0.2301294058561325,0.0043735625222325325,0.004342038184404373,0.995,0.0,3e-05
2026-05-09 18:01:46,95000,-13.491130828857422,-6.07906436920166,0.017762649804353714,2.0257182121276855,-7.4298295974731445,0.23002538084983826,0.23002538084983826,0.009362565353512764,0.00840008445084095,0.995,0.0,3e-05
2026-05-09 18:01:53,95500,-13.645038604736328,-6.282735824584961,0.010202854871749878,2.064319610595703,-7.372505187988281,0.22991448640823364,0.22991448640823364,0.004999203607439995,0.005203651264309883,0.995,0.0,3e-05
2026-05-09 18:02:01,96000,-13.598159790039062,-6.160987854003906,0.012082807719707489,2.0984396934509277,-7.449254989624023,0.2298039197921753,0.2298039197921753,0.0059523615054786205,0.006130445748567581,0.995,0.0,3e-05
2026-05-09 18:02:08,96500,-13.521699905395508,-6.133479118347168,0.022112837061285973,2.0479893684387207,-7.410333633422852,0.2297002375125885,0.2297002375125885,0.011138472706079483,0.01097436435520649,0.995,0.0,3e-05
2026-05-09 18:02:15,97000,-13.616802215576172,-6.234092712402344,0.014106567949056625,2.0098390579223633,-7.396815776824951,0.229589581489563,0.229589581489563,0.006764095742255449,0.007342471741139889,0.995,0.0,3e-05
2026-05-09 18:02:22,97500,-13.707498550415039,-6.352713584899902,0.017589129507541656,2.05985951423645,-7.372374534606934,0.22948606312274933,0.22948606312274933,0.008619760163128376,0.008969370275735855,0.995,0.0,3e-05
2026-05-09 18:02:29,98000,-13.798124313354492,-6.399669647216797,0.012039285153150558,2.0616610050201416,-7.410493850708008,0.22937552630901337,0.22937552630901337,0.007129221223294735,0.004910063464194536,0.995,0.0,3e-05
2026-05-09 18:02:36,98500,-13.864425659179688,-6.423952579498291,0.012880507856607437,2.0185093879699707,-7.453352928161621,0.22926530241966248,0.22926530241966248,0.005952564068138599,0.006927944254130125,0.995,0.0,3e-05
2026-05-09 18:02:43,99000,-13.769811630249023,-6.344844818115234,0.012873854488134384,2.0607504844665527,-7.437840461730957,0.22916199266910553,0.22916199266910553,0.005908548831939697,0.006965306121855974,0.995,0.0,3e-05
2026-05-09 18:02:50,99500,-11.831443786621094,-6.419168472290039,2.0380451679229736,2.0641846656799316,-7.450320720672607,0.22905191779136658,0.22905191779136658,1.0145487785339355,1.023496389389038,0.995,0.0,3e-05
2026-05-09 18:02:57,100000,-13.908882141113281,-6.475184440612793,0.022247154265642166,2.0190796852111816,-7.455945014953613,0.22894187271595,0.22894187271595,0.01038425788283348,0.01186289545148611,0.995,0.0,3e-05
2026-05-09 18:03:05,100500,-13.92003059387207,-6.541139602661133,0.010616648010909557,2.0518548488616943,-7.389508247375488,0.2288387417793274,0.2288387417793274,0.005245908163487911,0.005370739847421646,0.995,0.0,3e-05
2026-05-09 18:03:12,101000,-13.949220657348633,-6.573036193847656,0.02663455717265606,2.016836404800415,-7.402819633483887,0.2287287712097168,0.2287287712097168,0.014454584568738937,0.012179972603917122,0.995,0.0,3e-05
2026-05-09 18:03:19,101500,-11.884964942932129,-6.6454176902771,2.2396559715270996,2.0630276203155518,-7.479203224182129,0.22862567007541656,0.22862567007541656,1.126895546913147,1.112760305404663,0.995,0.0,3e-05
2026-05-09 18:03:26,102000,-13.97091007232666,-6.539484024047852,0.01567654311656952,2.047220468521118,-7.4471025466918945,0.22851550579071045,0.22851550579071045,0.007159143686294556,0.008517399430274963,0.995,0.0,3e-05
2026-05-09 18:03:34,102500,-14.145589828491211,-6.700494289398193,0.011068901978433132,2.0874390602111816,-7.456164360046387,0.22840547561645508,0.22840547561645508,0.0045289546251297,0.0065399473533034325,0.995,0.0,3e-05
2026-05-09 18:03:41,103000,-14.011587142944336,-6.585874557495117,0.012636048719286919,2.0495498180389404,-7.438348293304443,0.22830258309841156,0.22830258309841156,0.005100364796817303,0.007535683922469616,0.995,0.0,3e-05
2026-05-09 18:03:48,103500,-14.185857772827148,-6.735044956207275,0.010837516747415066,2.0526864528656006,-7.4616498947143555,0.22819291055202484,0.22819291055202484,0.005652285180985928,0.005185231566429138,0.995,0.0,3e-05
2026-05-09 18:03:55,104000,-14.015522003173828,-6.618988037109375,0.03832581639289856,2.051098346710205,-7.434859275817871,0.228083074092865,0.228083074092865,0.018929792568087578,0.019396023824810982,0.995,0.0,3e-05
2026-05-09 18:04:02,104500,-11.82792854309082,-6.576163291931152,2.1655497550964355,2.016359329223633,-7.417314529418945,0.22798030078411102,0.22798030078411102,1.0604883432388306,1.105061411857605,0.995,0.0,3e-05
2026-05-09 18:04:10,105000,-9.752286911010742,-6.735727310180664,4.417813777923584,2.076035976409912,-7.434373378753662,0.22787074744701385,0.22787074744701385,2.190948963165283,2.226864814758301,0.995,0.0,3e-05
2026-05-09 18:04:17,105500,-14.01210880279541,-6.615694999694824,0.018484383821487427,2.009593963623047,-7.41489839553833,0.22776809334754944,0.22776809334754944,0.00928734615445137,0.009197037667036057,0.995,0.0,3e-05
2026-05-09 18:04:24,106000,-11.69001579284668,-6.8552045822143555,2.6461381912231445,2.0766124725341797,-7.4809489250183105,0.22765864431858063,0.22765864431858063,1.3322739601135254,1.3138641119003296,0.995,0.0,3e-05
2026-05-09 18:04:32,106500,-12.100019454956055,-6.771858215332031,2.170046091079712,2.0815823078155518,-7.498206615447998,0.22754916548728943,0.22754916548728943,1.0756803750991821,1.0943657159805298,0.995,0.0,3e-05
2026-05-09 18:04:39,107000,-14.253152847290039,-6.787004470825195,0.020815081894397736,2.036172866821289,-7.486963272094727,0.22744640707969666,0.22744640707969666,0.010587461292743683,0.010227620601654053,0.995,0.0,3e-05
2026-05-09 18:04:46,107500,-14.327019691467285,-6.878124713897705,0.035807300359010696,1.9926525354385376,-7.484702110290527,0.22733710706233978,0.22733710706233978,0.01696852035820484,0.018838780000805855,0.995,0.0,3e-05
2026-05-09 18:04:53,108000,-14.367630004882812,-6.977917671203613,0.02150794491171837,2.049882411956787,-7.411220550537109,0.2272278517484665,0.2272278517484665,0.010762980207800865,0.010744964703917503,0.995,0.0,3e-05
2026-05-09 18:05:00,108500,-14.351089477539062,-6.808243274688721,0.040117863565683365,2.016968011856079,-7.582963943481445,0.22712549567222595,0.22712549567222595,0.02416372299194336,0.015954140573740005,0.995,0.0,3e-05
2026-05-09 18:05:08,109000,-14.371316909790039,-6.8879852294921875,0.05610783398151398,2.020098924636841,-7.5394392013549805,0.2270163744688034,0.2270163744688034,0.025612296536564827,0.030495535582304,0.995,0.0,3e-05
2026-05-09 18:05:15,109500,-14.412099838256836,-7.029468536376953,0.008732271380722523,2.0281944274902344,-7.391363143920898,0.22691410779953003,0.22691410779953003,0.0035583360586315393,0.00517393508926034,0.995,0.0,3e-05
2026-05-09 18:05:22,110000,-14.306705474853516,-6.871635913848877,0.013182922266423702,2.0252857208251953,-7.4482526779174805,0.22680506110191345,0.22680506110191345,0.006705401465296745,0.006477520801126957,0.995,0.0,3e-05
2026-05-09 18:05:29,110500,-14.555180549621582,-7.036755084991455,0.013491345569491386,2.0227913856506348,-7.531916618347168,0.22669607400894165,0.22669607400894165,0.006096718367189169,0.00739462673664093,0.995,0.0,3e-05
2026-05-09 18:05:37,111000,-12.243864059448242,-6.953766345977783,2.2012362480163574,1.989488124847412,-7.491334438323975,0.2265939563512802,0.2265939563512802,1.0980327129364014,1.1032034158706665,0.995,0.0,3e-05
2026-05-09 18:05:44,111500,-14.427549362182617,-6.906872749328613,0.014992186799645424,2.001312732696533,-7.535669326782227,0.22648505866527557,0.22648505866527557,0.006233515217900276,0.008758671581745148,0.995,0.0,3e-05
2026-05-09 18:05:51,112000,-14.699583053588867,-7.182577133178711,0.01137661561369896,2.0412771701812744,-7.528382778167725,0.22637611627578735,0.22637611627578735,0.00603846088051796,0.005338155198842287,0.995,0.0,3e-05
2026-05-09 18:05:58,112500,-14.72774887084961,-7.092520713806152,0.019840694963932037,2.0417909622192383,-7.655069351196289,0.22627408802509308,0.22627408802509308,0.009267361834645271,0.010573333129286766,0.995,0.0,3e-05
2026-05-09 18:06:05,113000,-14.64240837097168,-7.178221225738525,0.016978776082396507,2.0294575691223145,-7.481165409088135,0.22616519033908844,0.22616519033908844,0.00790832843631506,0.009070447646081448,0.995,0.0,3e-05
2026-05-09 18:06:12,113500,-14.830901145935059,-7.263887405395508,0.014907755888998508,2.0468454360961914,-7.581921577453613,0.2260632961988449,0.2260632961988449,0.007482202723622322,0.007425553165376186,0.995,0.0,3e-05
2026-05-09 18:06:19,114000,-14.870414733886719,-7.432162284851074,0.04980930685997009,2.056504249572754,-7.488062381744385,0.22595463693141937,0.22595463693141937,0.02355053275823593,0.02625877596437931,0.995,0.0,3e-05
2026-05-09 18:06:27,114500,-14.736309051513672,-7.240849494934082,0.02506069466471672,2.0209155082702637,-7.520519733428955,0.2258460521697998,0.2258460521697998,0.0112348273396492,0.01382586732506752,0.995,0.0,3e-05
2026-05-09 18:06:34,115000,-14.748113632202148,-7.231736183166504,0.012631029821932316,1.9907664060592651,-7.529008865356445,0.2257443070411682,0.2257443070411682,0.007111934944987297,0.005519094876945019,0.995,0.0,3e-05
2026-05-09 18:06:41,115500,-14.76512336730957,-7.282525062561035,0.015106549486517906,2.0666394233703613,-7.497704982757568,0.2256358414888382,0.2256358414888382,0.007750590331852436,0.007355958689004183,0.995,0.0,3e-05
2026-05-09 18:06:48,116000,-14.92582893371582,-7.475116729736328,0.0154256671667099,2.025207042694092,-7.466137409210205,0.22552740573883057,0.22552740573883057,0.00796769093722105,0.007457976695150137,0.995,0.0,3e-05
2026-05-09 18:06:56,116500,-14.993390083312988,-7.532824516296387,0.01515463087707758,2.0543134212493896,-7.475720405578613,0.2254258245229721,0.2254258245229721,0.008022353053092957,0.007132277823984623,0.995,0.0,3e-05
2026-05-09 18:07:03,117000,-14.983987808227539,-7.478878974914551,0.01085303258150816,2.0640769004821777,-7.51596212387085,0.22531750798225403,0.22531750798225403,0.005726500414311886,0.005126532167196274,0.995,0.0,3e-05
2026-05-09 18:07:10,117500,-15.016565322875977,-7.558681488037109,0.01270240731537342,2.075948715209961,-7.470585823059082,0.22521600127220154,0.22521600127220154,0.005721601657569408,0.006980805657804012,0.995,0.0,3e-05
2026-05-09 18:07:17,118000,-15.056137084960938,-7.520421028137207,0.0187955591827631,2.057746171951294,-7.554511547088623,0.22510769963264465,0.22510769963264465,0.009270723909139633,0.009524835273623466,0.995,0.0,3e-05
2026-05-09 18:07:25,118500,-15.065462112426758,-7.542771339416504,0.013981721363961697,2.0293447971343994,-7.536672592163086,0.22499944269657135,0.22499944269657135,0.0067609697580337524,0.007220751605927944,0.995,0.0,3e-05
2026-05-09 18:07:32,119000,-12.558696746826172,-7.569399833679199,2.5284056663513184,2.0012617111206055,-7.517702579498291,0.22489820420742035,0.22489820420742035,1.2435559034347534,1.2848498821258545,0.995,0.0,3e-05
2026-05-09 18:07:39,119500,-15.16307258605957,-7.577510833740234,0.013011489994823933,2.0895915031433105,-7.598573207855225,0.22479023039340973,0.22479023039340973,0.007511019706726074,0.005500470288097858,0.995,0.0,3e-05
2026-05-09 18:07:47,120000,-15.005550384521484,-7.505301475524902,0.012319162487983704,2.0442543029785156,-7.512567520141602,0.22468221187591553,0.22468221187591553,0.006051067728549242,0.006268095225095749,0.995,0.0,3e-05
2026-05-09 18:07:54,120500,-15.181968688964844,-7.628239631652832,0.02028263732790947,2.0478355884552,-7.574011325836182,0.22458110749721527,0.22458110749721527,0.012237725779414177,0.008044912479817867,0.995,0.0,3e-05
2026-05-09 18:08:01,121000,-15.132312774658203,-7.595703601837158,0.018724583089351654,2.0182883739471436,-7.555333137512207,0.22447320818901062,0.22447320818901062,0.010690726339817047,0.008033856749534607,0.995,0.0,3e-05
2026-05-09 18:08:09,121500,-15.259759902954102,-7.690728187561035,0.011289514601230621,2.074068069458008,-7.580321311950684,0.22437205910682678,0.22437205910682678,0.00562188820913434,0.005667626857757568,0.995,0.0,3e-05
2026-05-09 18:08:16,122000,-15.195842742919922,-7.711858749389648,0.009813280776143074,2.1114091873168945,-7.493797302246094,0.2242642492055893,0.2242642492055893,0.004774073138833046,0.005039207171648741,0.995,0.0,3e-05
2026-05-09 18:08:23,122500,-15.1443452835083,-7.625432014465332,0.015394855290651321,2.0273447036743164,-7.534307956695557,0.2241564840078354,0.2241564840078354,0.009212203323841095,0.0061826519668102264,0.995,0.0,3e-05
2026-05-09 18:08:30,123000,-15.405766487121582,-7.885531425476074,0.0168475154787302,2.1053872108459473,-7.537082672119141,0.22405549883842468,0.22405549883842468,0.008837820030748844,0.008009695447981358,0.995,0.0,3e-05
2026-05-09 18:08:37,123500,-15.229158401489258,-7.612152099609375,0.015857063233852386,2.0445051193237305,-7.632863521575928,0.22394779324531555,0.22394779324531555,0.006324990186840296,0.009532072581350803,0.995,0.0,3e-05
2026-05-09 18:08:44,124000,-12.702592849731445,-7.65856409072876,2.492985725402832,2.1111836433410645,-7.537014961242676,0.22384010255336761,0.22384010255336761,1.2676098346710205,1.225375771522522,0.995,0.0,3e-05
2026-05-09 18:08:51,124500,-15.588373184204102,-7.986671447753906,0.012907064519822598,2.0361664295196533,-7.6146087646484375,0.22373928129673004,0.22373928129673004,0.005790485069155693,0.0071165794506669044,0.995,0.0,3e-05
2026-05-09 18:08:58,125000,-15.468694686889648,-7.98091983795166,0.018719587475061417,2.1052653789520264,-7.506494045257568,0.22363175451755524,0.22363175451755524,0.00915198028087616,0.009567607194185257,0.995,0.0,3e-05
2026-05-09 18:09:06,125500,-15.226378440856934,-7.666643142700195,0.020526256412267685,1.9991246461868286,-7.580261707305908,0.22353099286556244,0.22353099286556244,0.010266480967402458,0.010259775444865227,0.995,0.0,3e-05
2026-05-09 18:09:13,126000,-15.708601951599121,-8.16192626953125,0.013879010453820229,2.010745048522949,-7.560554504394531,0.22342360019683838,0.22342360019683838,0.006667515262961388,0.007211495190858841,0.995,0.0,3e-05
2026-05-09 18:09:20,126500,-15.379264831542969,-7.879419803619385,0.02088915929198265,2.086411714553833,-7.520734786987305,0.2233162373304367,0.2233162373304367,0.010747967287898064,0.010141191072762012,0.995,0.0,3e-05
2026-05-09 18:09:27,127000,-15.6098051071167,-8.059869766235352,0.015014560893177986,2.088444948196411,-7.564949989318848,0.22321562469005585,0.22321562469005585,0.007348677143454552,0.007665884215384722,0.995,0.0,3e-05
